PWM1,PWM2,PWM3,PWM4,RPM1,RPM2,RPM3,RPM4,Airspeed,Throttle,ClimbRate,Current,Voltage,Power,Roll,Pitch,Yaw,AltitudeMSL,AirPressure
1499,1497,1497,1499,-54.6608808422461,-79.3306314311922,-79.3306314311922,-54.6608808422461,0.0231363624334335,25,-0.00023918246733956,17.62,12.6,222.012,0.00285901874303818,0.00266550248488784,-0.0919728130102158,584.080017089844,945.028259277344
1499,1497,1497,1499,-54.6608808422461,-79.3306314311922,-79.3306314311922,-54.6608808422461,0.0231363624334335,25,-0.00023918246733956,17.62,12.6,222.012,0.00285901874303818,0.00266550248488784,-0.0919728130102158,584.080017089844,945.028259277344
1607,1606,1606,1607,1252.22999584151,1240.6779519564,1240.6779519564,1252.22999584151,0.0261969119310379,38,0.00992014072835445,29.38,12.6,370.188,0.00288228690624237,0.0026917161885649,-0.0921764075756073,584.080017089844,945.028259277344
1607,1606,1606,1607,1252.22999584151,1240.6779519564,1240.6779519564,1252.22999584151,0.0261969119310379,38,0.00992014072835445,29.38,12.6,370.188,0.00288228690624237,0.0026917161885649,-0.0921764075756073,584.080017089844,945.028259277344
1639,1635,1635,1639,1612.40838240756,1568.48171822348,1568.48171822348,1612.40838240756,0.156955689191818,41,0.15479987859726,31.93,12.6,402.318,0.00290622422471643,0.00271212100051343,-0.0923622623085976,584.099975585938,945.02685546875
1639,1635,1635,1639,1612.40838240756,1568.48171822348,1568.48171822348,1612.40838240756,0.156955689191818,41,0.15479987859726,31.93,12.6,402.318,0.00290622422471643,0.00271212100051343,-0.0923622623085976,584.099975585938,945.02685546875
1682,1678,1677,1681,2060.67600322852,2021.00962486528,2011.02264035115,2050.80197301769,0.291435182094574,47,0.290184885263443,37.09,12.6,467.334,0.00291151786223054,0.00272333552129567,-0.0925579890608788,584.159973144531,945.025939941406
1682,1678,1677,1681,2060.67600322852,2021.00962486528,2011.02264035115,2050.80197301769,0.291435182094574,47,0.290184885263443,37.09,12.6,467.334,0.00291151786223054,0.00272333552129567,-0.0925579890608788,584.159973144531,945.025939941406
1593,1593,1592,1592,1089.09683546686,1089.09683546686,1077.33449003805,1077.33449003805,0.910706460475922,36,0.910325407981873,36.31,12.6,457.506,-0.000800473790150136,-0.000791303697042167,-0.0926529839634895,584.269958496094,945.018798828125
1593,1593,1592,1592,1089.09683546686,1089.09683546686,1077.33449003805,1077.33449003805,0.910706460475922,36,0.910325407981873,36.31,12.6,457.506,-0.000800473790150136,-0.000791303697042167,-0.0926529839634895,584.269958496094,945.018798828125
1575,1575,1575,1575,875.400717957644,875.400717957644,875.400717957644,875.400717957644,1.21710407733917,34,1.21704947948456,26.26,12.6,330.876,-0.00370540423318744,-0.00364716560579836,-0.0924236103892326,584.549987792969,945.010925292969
1575,1575,1575,1575,875.400717957644,875.400717957644,875.400717957644,875.400717957644,1.21710407733917,34,1.21704947948456,26.26,12.6,330.876,-0.00370540423318744,-0.00364716560579836,-0.0924236103892326,584.549987792969,945.010925292969
1634,1634,1634,1634,1557.44742264756,1557.44742264756,1557.44742264756,1557.44742264756,1.19376921653748,41,1.19375431537628,31.96,12.6,402.696,-0.000746772449929267,-0.000942963524721563,-0.0922156125307083,584.839965820313,944.973815917969
1634,1634,1634,1634,1557.44742264756,1557.44742264756,1557.44742264756,1557.44742264756,1.19376921653748,41,1.19375431537628,31.96,12.6,402.696,-0.000746772449929267,-0.000942963524721563,-0.0922156125307083,584.839965820313,944.973815917969
1630,1630,1630,1631,1513.10467861319,1513.10467861319,1513.10467861319,1524.22086845548,1.43222618103027,41,1.43218886852264,31.98,12.6,402.948,0.00234519317746162,0.00196714675985277,-0.0922078713774681,585.169982910156,944.947448730469
1630,1630,1630,1631,1513.10467861319,1513.10467861319,1513.10467861319,1524.22086845548,1.43222618103027,41,1.43218886852264,31.98,12.6,402.948,0.00234519317746162,0.00196714675985277,-0.0922078713774681,585.169982910156,944.947448730469
1633,1634,1634,1634,1546.39240568562,1557.44742264756,1557.44742264756,1557.44742264756,1.68085730075836,41,1.68084907531738,32.31,12.6,407.106,0.00416041119024158,0.00380267528817058,-0.0922303423285484,585.570007324219,944.903442382813
1633,1634,1634,1634,1546.39240568562,1557.44742264756,1557.44742264756,1557.44742264756,1.68085730075836,41,1.68084907531738,32.31,12.6,407.106,0.00416041119024158,0.00380267528817058,-0.0922303423285484,585.570007324219,944.903442382813
1612,1611,1611,1612,1309.74300146708,1298.2739128918,1298.2739128918,1309.74300146708,1.80622839927673,39,1.80622410774231,30.05,12.6,378.63,0.00522037036716938,0.00464843586087227,-0.0922321453690529,586.029968261719,944.869262695313
1612,1611,1611,1612,1309.74300146708,1298.2739128918,1298.2739128918,1309.74300146708,1.80622839927673,39,1.80622410774231,30.05,12.6,378.63,0.00522037036716938,0.00464843586087227,-0.0922321453690529,586.029968261719,944.869262695313
1596,1596,1596,1596,1124.29952497396,1124.29952497396,1124.29952497396,1124.29952497396,1.76198124885559,37,1.76192820072174,28.78,12.6,362.628,0.00565664609894156,0.00496617518365383,-0.0921998769044876,586.47998046875,944.808898925781
1596,1596,1596,1596,1124.29952497396,1124.29952497396,1124.29952497396,1124.29952497396,1.76198124885559,37,1.76192820072174,28.78,12.6,362.628,0.00565664609894156,0.00496617518365383,-0.0921998769044876,586.47998046875,944.808898925781
1587,1587,1587,1587,1018.31933052893,1018.31933052893,1018.31933052893,1018.31933052893,1.62953794002533,36,1.62938463687897,27.69,12.6,348.894,0.00565161742269993,0.00518952589482069,-0.127430886030197,586.919982910156,944.767761230469
1587,1587,1587,1587,1018.31933052893,1018.31933052893,1018.31933052893,1018.31933052893,1.62953794002533,36,1.62938463687897,27.69,12.6,348.894,0.00565161742269993,0.00518952589482069,-0.127430886030197,586.919982910156,944.767761230469
1583,1583,1583,1583,970.872996861319,970.872996861319,970.872996861319,970.872996861319,1.46367502212524,35,1.46335017681122,27.38,12.6,344.988,0.00540390983223915,0.00509302550926805,-0.127264469861984,587.320007324219,944.71044921875
1583,1583,1583,1583,970.872996861319,970.872996861319,970.872996861319,970.872996861319,1.46367502212524,35,1.46335017681122,27.38,12.6,344.988,0.00540390983223915,0.00509302550926805,-0.127264469861984,587.320007324219,944.71044921875
1582,1582,1582,1583,958.980261599587,958.980261599587,958.980261599587,970.872996861319,1.29373383522034,35,1.29318296909332,27.24,12.6,343.224,0.00449721654877067,0.00463012000545859,-0.12679423391819,587.669982910156,944.674133300781
1582,1582,1582,1583,958.980261599587,958.980261599587,958.980261599587,970.872996861319,1.29373383522034,35,1.29318296909332,27.24,12.6,343.224,0.00449721654877067,0.00463012000545859,-0.12679423391819,587.669982910156,944.674133300781
1581,1582,1582,1582,947.075396025903,958.980261599587,958.980261599587,958.980261599587,1.13318085670471,35,1.13241755962372,27.21,12.6,342.846,0.00381380994804204,0.00353359524160624,-0.126467034220696,587.97998046875,944.626281738281
1581,1582,1582,1582,947.075396025903,958.980261599587,958.980261599587,958.980261599587,1.13318085670471,35,1.13241755962372,27.21,12.6,342.846,0.00381380994804204,0.00353359524160624,-0.126467034220696,587.97998046875,944.626281738281
1581,1582,1582,1582,947.075396025903,958.980261599587,958.980261599587,958.980261599587,0.984643518924713,35,0.983763992786408,27.22,12.6,342.972,0.00333173270337284,0.0028581025544554,-0.126351520419121,588.25,944.597961425781
1581,1582,1582,1582,947.075396025903,958.980261599587,958.980261599587,958.980261599587,0.984643518924713,35,0.983763992786408,27.22,12.6,342.972,0.00333173270337284,0.0028581025544554,-0.126351520419121,588.25,944.597961425781
1581,1581,1581,1581,947.075396025903,947.075396025903,947.075396025903,947.075396025903,0.844217002391815,35,0.843246400356293,27.19,12.6,342.594,0.00333002582192421,0.00290556624531746,-0.126584470272064,588.47998046875,944.561645507813
1581,1581,1581,1581,947.075396025903,947.075396025903,947.075396025903,947.075396025903,0.844217002391815,35,0.843246400356293,27.19,12.6,342.594,0.00333002582192421,0.00290556624531746,-0.126584470272064,588.47998046875,944.561645507813
1580,1580,1580,1580,935.158565353137,935.158565353137,935.158565353137,935.158565353137,0.708700180053711,35,0.707643628120422,27.08,12.6,341.208,0.00300561427138746,0.00294460239820182,-0.126698359847069,588.679992675781,944.539916992188
1580,1580,1580,1580,935.158565353137,935.158565353137,935.158565353137,935.158565353137,0.708700180053711,35,0.707643628120422,27.08,12.6,341.208,0.00300561427138746,0.00294460239820182,-0.126698359847069,588.679992675781,944.539916992188
1578,1578,1579,1578,911.28966956248,911.28966956248,923.229934794363,911.28966956248,0.572752296924591,34,0.571591079235077,26.99,12.6,340.074,0.00306739681400359,0.00301780668087304,-0.126665309071541,588.839965820313,944.512573242188
1578,1578,1579,1578,911.28966956248,911.28966956248,923.229934794363,911.28966956248,0.572752296924591,34,0.571591079235077,26.99,12.6,340.074,0.00306739681400359,0.00301780668087304,-0.126665309071541,588.839965820313,944.512573242188
1576,1576,1576,1576,887.374895931163,887.374895931163,887.374895931163,887.374895931163,0.430317223072052,34,0.42895844578743,26.72,12.6,336.672,0.00326394173316658,0.00339349219575524,-0.126602113246918,588.969970703125,944.497863769531
1576,1576,1576,1576,887.374895931163,887.374895931163,887.374895931163,887.374895931163,0.430317223072052,34,0.42895844578743,26.72,12.6,336.672,0.00326394173316658,0.00339349219575524,-0.126602113246918,588.969970703125,944.497863769531
1576,1574,1575,1576,887.374895931163,863.415566162905,875.400717957644,887.374895931163,0.274475663900375,34,0.272601902484894,26.39,12.6,332.514,0.00209764484316111,0.0022294856607914,-0.12661337852478,589.049987792969,944.481201171875
1576,1574,1575,1576,887.374895931163,863.415566162905,875.400717957644,887.374895931163,0.274475663900375,34,0.272601902484894,26.39,12.6,332.514,0.00209764484316111,0.0022294856607914,-0.12661337852478,589.049987792969,944.481201171875
1608,1608,1608,1608,1263.76577909058,1263.76577909058,1263.76577909058,1263.76577909058,0.258533746004105,38,0.257599830627441,29.68,12.6,373.968,9.4325325335376E-05,8.42202789499424E-05,-0.126698613166809,589.109985351563,944.471801757813
1608,1608,1608,1608,1263.76577909058,1263.76577909058,1263.76577909058,1263.76577909058,0.258533746004105,38,0.257599830627441,29.68,12.6,373.968,9.4325325335376E-05,8.42202789499424E-05,-0.126698613166809,589.109985351563,944.471801757813
1626,1626,1626,1626,1468.44096603183,1468.44096603183,1468.44096603183,1468.44096603183,0.48030748963356,41,0.480084627866745,31.4,12.6,395.64,0.00138959544710815,0.00167208479251713,-0.126798674464226,589.200012207031,944.464172363281
1626,1626,1626,1626,1468.44096603183,1468.44096603183,1468.44096603183,1468.44096603183,0.48030748963356,41,0.480084627866745,31.4,12.6,395.64,0.00138959544710815,0.00167208479251713,-0.126798674464226,589.200012207031,944.464172363281
1633,1633,1633,1633,1546.39240568562,1546.39240568562,1546.39240568562,1546.39240568562,0.774669408798218,41,0.774561762809753,32.24,12.6,406.224,0.00235005980357528,0.00279228435829282,-0.126868546009064,589.349975585938,944.456176757813
1633,1633,1633,1633,1546.39240568562,1546.39240568562,1546.39240568562,1546.39240568562,0.774669408798218,41,0.774561762809753,32.24,12.6,406.224,0.00235005980357528,0.00279228435829282,-0.126868546009064,589.349975585938,944.456176757813
1636,1635,1635,1636,1579.49512720041,1568.48171822348,1568.48171822348,1579.49512720041,1.08164012432098,42,1.08155179023743,32.47,12.6,409.122,0.00258033256977797,0.00316892005503178,-0.126875296235085,589.580017089844,944.436462402344
1636,1635,1635,1636,1579.49512720041,1568.48171822348,1568.48171822348,1579.49512720041,1.08164012432098,42,1.08155179023743,32.47,12.6,409.122,0.00258033256977797,0.00316892005503178,-0.126875296235085,589.580017089844,944.436462402344
1636,1637,1636,1637,1579.49512720041,1590.48748436535,1579.49512720041,1590.48748436535,1.37562274932861,42,1.37553763389587,32.56,12.6,410.256,0.00248689320869744,0.00310738361440599,-0.126884117722511,589.880004882813,944.416076660156
1636,1637,1636,1637,1579.49512720041,1590.48748436535,1579.49512720041,1590.48748436535,1.37562274932861,42,1.37553763389587,32.56,12.6,410.256,0.00248689320869744,0.00310738361440599,-0.126884117722511,589.880004882813,944.416076660156
1637,1637,1637,1637,1590.48748436535,1590.48748436535,1590.48748436535,1590.48748436535,1.64851415157318,42,1.64842867851257,32.61,12.6,410.886,0.00264468370005488,0.00299484957940877,-0.126903936266899,590.260009765625,944.376708984375
1637,1637,1637,1637,1590.48748436535,1590.48748436535,1590.48748436535,1590.48748436535,1.64851415157318,42,1.64842867851257,32.61,12.6,410.886,0.00264468370005488,0.00299484957940877,-0.126903936266899,590.260009765625,944.376708984375
1639,1639,1639,1639,1612.40838240756,1612.40838240756,1612.40838240756,1612.40838240756,1.90384638309479,42,1.90376424789429,32.76,12.6,412.776,0.00253000552766025,0.00242312485352159,-0.126934036612511,590.700012207031,944.34375
1639,1639,1639,1639,1612.40838240756,1612.40838240756,1612.40838240756,1612.40838240756,1.90384638309479,42,1.90376424789429,32.76,12.6,412.776,0.00253000552766025,0.00242312485352159,-0.126934036612511,590.700012207031,944.34375
1641,1641,1641,1641,1634.2430906464,1634.2430906464,1634.2430906464,1634.2430906464,2.14774060249329,43,2.1476788520813,32.9,12.6,414.54,0.00230899848975241,0.00174618570599705,-0.126900419592857,591.2099609375,944.28466796875
1641,1641,1641,1641,1634.2430906464,1634.2430906464,1634.2430906464,1634.2430906464,2.14774060249329,43,2.1476788520813,32.9,12.6,414.54,0.00230899848975241,0.00174618570599705,-0.126900419592857,591.2099609375,944.28466796875
1644,1644,1644,1644,1666.83065589645,1666.83065589645,1666.83065589645,1666.83065589645,2.3869035243988,43,2.38686156272888,33.17,12.6,417.942,0.00214539188891649,0.0015366132138297,-0.126893267035484,591.779968261719,944.239379882813
1644,1644,1644,1644,1666.83065589645,1666.83065589645,1666.83065589645,1666.83065589645,2.3869035243988,43,2.38686156272888,33.17,12.6,417.942,0.00214539188891649,0.0015366132138297,-0.126893267035484,591.779968261719,944.239379882813
1647,1647,1647,1647,1699.21685950551,1699.21685950551,1699.21685950551,1699.21685950551,2.62295889854431,43,2.62293148040772,33.41,12.6,420.966,0.00204377644695342,0.00150693079922348,-0.126904755830765,592.399963378906,944.163208007813
1647,1647,1647,1647,1699.21685950551,1699.21685950551,1699.21685950551,1699.21685950551,2.62295889854431,43,2.62293148040772,33.41,12.6,420.966,0.00204377644695342,0.00150693079922348,-0.126904755830765,592.399963378906,944.163208007813
1651,1651,1651,1651,1742.07752516033,1742.07752516033,1742.07752516033,1742.07752516033,2.85991096496582,44,2.8598952293396,33.78,12.6,425.628,0.00190735224168748,0.0015961907338351,-0.126946732401848,593.089965820313,944.106872558594
1651,1651,1651,1651,1742.07752516033,1742.07752516033,1742.07752516033,1742.07752516033,2.85991096496582,44,2.8598952293396,33.78,12.6,425.628,0.00190735224168748,0.0015961907338351,-0.126946732401848,593.089965820313,944.106872558594
1656,1656,1656,1656,1795.12269298773,1795.12269298773,1795.12269298773,1795.12269298773,3.10130953788757,45,3.10130047798157,34.14,12.6,430.164,0.00195273954886943,0.0018276977352798,-0.126949727535248,593.839965820313,944.014831542969
1656,1656,1656,1656,1795.12269298773,1795.12269298773,1795.12269298773,1795.12269298773,3.10130953788757,45,3.10130047798157,34.14,12.6,430.164,0.00195273954886943,0.0018276977352798,-0.126949727535248,593.839965820313,944.014831542969
1660,1660,1660,1660,1837.12140924574,1837.12140924574,1837.12140924574,1837.12140924574,3.34709405899048,45,3.34708786010742,34.58,12.6,435.708,0.00222292845137417,0.002192318206653,-0.126963347196579,594.649963378906,943.948120117188
1660,1660,1660,1660,1837.12140924574,1837.12140924574,1837.12140924574,1837.12140924574,3.34709405899048,45,3.34708786010742,34.58,12.6,435.708,0.00222292845137417,0.002192318206653,-0.126963347196579,594.649963378906,943.948120117188
1665,1664,1664,1665,1889.05568470238,1878.71985473495,1878.71985473495,1889.05568470238,3.59312272071838,46,3.59311628341675,34.88,12.6,439.488,0.00249877967871726,0.00246608722954989,-0.126952096819878,595.519958496094,943.838989257813
1665,1664,1664,1665,1889.05568470238,1878.71985473495,1878.71985473495,1889.05568470238,3.59312272071838,46,3.59311628341675,34.88,12.6,439.488,0.00249877967871726,0.00246608722954989,-0.126952096819878,595.519958496094,943.838989257813
1669,1669,1669,1669,1930.13892256387,1930.13892256387,1930.13892256387,1930.13892256387,3.84077382087708,46,3.84076738357544,35.36,12.6,445.536,0.00241319322958589,0.00241434737108648,-0.126944601535797,596.450012207031,943.76171875
1669,1669,1669,1669,1930.13892256387,1930.13892256387,1930.13892256387,1930.13892256387,3.84077382087708,46,3.84076738357544,35.36,12.6,445.536,0.00241319322958589,0.00241434737108648,-0.126944601535797,596.450012207031,943.76171875
1674,1674,1674,1674,1980.89539440005,1980.89539440005,1980.89539440005,1980.89539440005,4.08904933929443,47,4.0890417098999,35.71,12.6,449.946,0.00263116229325533,0.00243970658630133,-0.126927390694618,597.440002441406,943.635986328125
1674,1674,1674,1674,1980.89539440005,1980.89539440005,1980.89539440005,1980.89539440005,4.08904933929443,47,4.0890417098999,35.71,12.6,449.946,0.00263116229325533,0.00243970658630133,-0.126927390694618,597.440002441406,943.635986328125
1679,1678,1679,1679,2030.96861862307,2021.00962486528,2030.96861862307,2030.96861862307,4.33867692947388,48,4.33866786956787,36.16,12.6,455.616,0.00299305259250104,0.00246551469899714,-0.126909837126732,598.5,943.547546386719
1679,1678,1679,1679,2030.96861862307,2021.00962486528,2030.96861862307,2030.96861862307,4.33867692947388,48,4.33866786956787,36.16,12.6,455.616,0.00299305259250104,0.00246551469899714,-0.126909837126732,598.5,943.547546386719
1683,1683,1683,1683,2070.5213818312,2070.5213818312,2070.5213818312,2070.5213818312,4.58743476867676,48,4.5874228477478,36.48,12.6,459.648,0.00332311866804957,0.0024888610932976,-0.126943871378899,599.619995117188,943.404602050781
1683,1683,1683,1683,2070.5213818312,2070.5213818312,2070.5213818312,2070.5213818312,4.58743476867676,48,4.5874228477478,36.48,12.6,459.648,0.00332311866804957,0.0024888610932976,-0.126943871378899,599.619995117188,943.404602050781
1688,1688,1688,1688,2119.31271826752,2119.31271826752,2119.31271826752,2119.31271826752,4.83407497406006,49,4.83406019210815,37,12.6,466.2,0.00338649773038924,0.00241790642030537,-0.12695637345314,600.799987792969,943.304870605469
1688,1688,1688,1688,2119.31271826752,2119.31271826752,2119.31271826752,2119.31271826752,4.83407497406006,49,4.83406019210815,37,12.6,466.2,0.00338649773038924,0.00241790642030537,-0.12695637345314,600.799987792969,943.304870605469
1694,1694,1694,1694,2176.88228941069,2176.88228941069,2176.88228941069,2176.88228941069,5.08108758926392,50,5.08106851577759,37.34,12.6,470.484,0.00341722811572254,0.00233436282724142,-0.126976579427719,602.039978027344,943.145202636719
1694,1694,1694,1694,2176.88228941069,2176.88228941069,2176.88228941069,2176.88228941069,5.08108758926392,50,5.08106851577759,37.34,12.6,470.484,0.00341722811572254,0.00233436282724142,-0.126976579427719,602.039978027344,943.145202636719
1699,1699,1699,1699,2224.01600697843,2224.01600697843,2224.01600697843,2224.01600697843,5.3302583694458,51,5.33023548126221,37.96,12.6,478.296,0.00333102676086128,0.00241024722345173,-0.12699382007122,603.359985351563,943.033874511719
1699,1699,1699,1699,2224.01600697843,2224.01600697843,2224.01600697843,2224.01600697843,5.3302583694458,51,5.33023548126221,37.96,12.6,478.296,0.00333102676086128,0.00241024722345173,-0.12699382007122,603.359985351563,943.033874511719
1704,1704,1704,1704,2270.3632188316,2270.3632188316,2270.3632188316,2270.3632188316,5.57638549804688,52,5.57635736465454,38.31,12.6,482.706,0.00322701502591372,0.00255559268407524,-0.127007350325584,604.719970703125,942.858276367188
1704,1704,1704,1704,2270.3632188316,2270.3632188316,2270.3632188316,2270.3632188316,5.57638549804688,52,5.57635736465454,38.31,12.6,482.706,0.00322701502591372,0.00255559268407524,-0.127007350325584,604.719970703125,942.858276367188
1710,1710,1710,1710,2324.91260803089,2324.91260803089,2324.91260803089,2324.91260803089,5.82329702377319,52,5.82326650619507,38.93,12.6,490.518,0.00289512518793345,0.00284334667958319,-0.127012610435486,606.149963378906,942.735900878906
1710,1710,1710,1710,2324.91260803089,2324.91260803089,2324.91260803089,2324.91260803089,5.82329702377319,52,5.82326650619507,38.93,12.6,490.518,0.00289512518793345,0.00284334667958319,-0.127012610435486,606.149963378906,942.735900878906
1701,1701,1701,1702,2242.65042889616,2242.65042889616,2242.65042889616,2251.92003647977,6.03466749191284,51,6.03463649749756,38.42,12.6,484.092,0.00286047183908522,0.00304314424283803,-0.126977756619453,607.649963378906,942.543395996094
1701,1701,1701,1702,2242.65042889616,2242.65042889616,2242.65042889616,2251.92003647977,6.03466749191284,51,6.03463649749756,38.42,12.6,484.092,0.00286047183908522,0.00304314424283803,-0.126977756619453,607.649963378906,942.543395996094
1684,1683,1683,1684,2080.33794361274,2070.5213818312,2070.5213818312,2080.33794361274,6.05910778045654,49,6.05907440185547,35.88,12.6,452.088,0.00307428766973317,0.00315976259298623,-0.126980364322662,609.169982910156,942.409851074219
1684,1683,1683,1684,2080.33794361274,2070.5213818312,2070.5213818312,2080.33794361274,6.05910778045654,49,6.05907440185547,35.88,12.6,452.088,0.00307428766973317,0.00315976259298623,-0.126980364322662,609.169982910156,942.409851074219
1672,1672,1672,1672,1960.67363888846,1960.67363888846,1960.67363888846,1960.67363888846,5.96685743331909,47,5.96682214736939,34.85,12.6,439.11,0.00317190564237535,0.00356262642890215,-0.126967027783394,610.679992675781,942.203674316406
1672,1672,1672,1672,1960.67363888846,1960.67363888846,1960.67363888846,1960.67363888846,5.96685743331909,47,5.96682214736939,34.85,12.6,439.11,0.00317190564237535,0.00356262642890215,-0.126967027783394,610.679992675781,942.203674316406
1664,1665,1665,1665,1878.71985473495,1889.05568470238,1889.05568470238,1889.05568470238,5.81893014907837,46,5.81889057159424,33.95,12.6,427.77,0.00318636721931398,0.00390361016616225,-0.126947239041328,612.159973144531,942.066772460938
1664,1665,1665,1665,1878.71985473495,1889.05568470238,1889.05568470238,1889.05568470238,5.81893014907837,46,5.81889057159424,33.95,12.6,427.77,0.00318636721931398,0.00390361016616225,-0.126947239041328,612.159973144531,942.066772460938
1660,1660,1660,1660,1837.12140924574,1837.12140924574,1837.12140924574,1837.12140924574,5.65411758422852,45,5.65406942367554,33.59,12.6,423.234,0.00322459568269551,0.00409037573263049,-0.126910194754601,613.599975585938,941.866333007813
